GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
group_4177,-4E-05,-0.115245,-0.013518,0.1836,-0.106381,-0.09598,-0.087988,-0.151701,-0.107343,-0.064072,0.000448,-0.102848,0.106768,0.031571,0.0213,-0.057924,0.020905,-0.060427,-0.121337,0.161887,-0.000108,-0.006483,0.003443,-0.108679,-0.151919,0.052583,0.042374,0.01401,0.045061,-0.153534,0.072498,0.080035,0.103451,-0.016306,-0.067558,0.176061,-0.138682,-0.054667,0.003552,0.093584,0.088789,0.045613,-0.030616,-0.07594,-0.056433,0.058909,0.168547,-0.044489,-0.060407,-0.113786,0.117418,-0.039956,0.073272,-0.046427,0.056206,0.122263,-0.104839,-0.026179,0.189085,-0.056272,-0.031216,0.155837,0.029537,0.015809,-0.092726,0.007616,-0.047284,-0.0966,-0.091407,0.027325,-0.109606,-0.063094,-0.039452,-0.05497,-0.07819,-0.120618,-0.112944,-0.023896,0.065435,-0.089122,0.021267,-0.000901,-0.02438,-0.044434,-0.093749,0.154312,-0.132317,0.054465,-0.112683,0.03934,-0.061465,-0.086487,0.023809,-0.004275,0.030604,0.037494,-0.138348,0.126897,0.029245,0.148865,-0.092207,0.047739,-0.177133,0.026239,0.104808,0.047072,0.109823,-0.026892,-0.144449,0.04508,-0.034362,0.05155,0.082818,-0.085063,0.120406,0.188287,-0.031005,-0.051843,-0.022035,-0.121741,0.128565,-0.042015,-0.02483,-0.081588,0.159888,0.069849,-0.08234,-0.00113,MY,0,0
group_56,-0.139614,0.072416,-0.051838,-0.146319,0.00658,0.181422,0.067809,0.074046,0.06538,-0.021925,0.070601,0.086542,-0.001546,-0.001493,0.107151,0.009824,0.07977,0.020683,-0.03417,-0.083528,0.173705,-0.072636,-0.058745,-0.02558,-0.110734,0.024548,-0.16817,-0.051335,-0.052839,-0.017455,0.031515,-0.106092,-0.004843,-0.00919,0.171886,0.062241,0.114449,0.082833,-0.037666,-0.102423,-0.05847,0.151445,0.027537,-0.150795,-0.011923,0.048116,-0.094619,0.042923,0.102222,-0.086919,-0.135534,-0.009417,0.08976,0.072238,0.066444,0.01585,0.098701,-0.064078,0.029222,-0.08093,0.096586,-0.021571,0.127425,-0.05627,-0.06448,0.103843,0.002587,-0.01708,0.053837,0.004029,-0.062099,-0.11712,0.132684,0.095384,-0.150223,0.121732,0.000698,0.047426,-0.089249,0.048475,0.086885,0.153886,-0.066877,-0.134449,0.011589,0.099377,0.072537,0.024998,0.134128,0.012831,0.087863,-0.03372,0.07772,0.139142,0.138769,-0.084655,0.059298,-0.113899,0.018615,0.001844,-0.040805,-0.045407,0.016654,-0.16657,-0.005915,0.100184,-0.10376,0.098117,0.134643,0.106401,-0.052784,-0.121623,0.000621,-0.039944,-0.053911,0.106424,-0.055018,0.013184,-0.074915,-0.08439,0.082716,-0.071748,0.153111,0.024966,0.01721,0.048033,-0.068689,0.10082,MY,1,0
group_546,0.018518,0.011696,0.123949,0.004713,-0.128413,0.139356,0.173695,-0.015709,-0.017029,-0.002831,0.036993,-0.046198,0.014814,-0.037457,-0.028964,-0.140043,-0.056322,-0.161783,0.02805,0.154463,-0.029408,-0.105285,-0.033476,0.107553,0.059038,0.064836,-0.033223,0.132224,0.007859,0.079492,-0.060669,0.010674,0.067666,0.040269,-0.032425,-0.04238,-0.12191,-0.03559,0.078369,-0.026338,-0.005224,0.120029,0.02255,0.003248,0.056721,0.08776,-0.092208,-0.087933,-0.016837,0.132592,-0.10069,-0.020532,-0.06676,-0.101686,-0.050341,0.10317,0.082084,0.040342,0.070817,-0.053605,0.087589,-0.105848,-0.01529,-0.061808,0.013307,0.096658,0.001729,0.047366,-0.032569,0.043701,-0.064158,0.135254,-0.037504,0.132762,-0.017369,0.088142,0.090692,-0.009894,-0.044689,0.011585,0.032111,-0.153189,0.051585,0.05488,-0.099208,0.184345,-0.090088,0.032051,-0.176493,0.122795,0.029099,0.110736,-0.111691,0.086939,0.086833,0.052999,-0.006843,-0.009675,-0.071919,0.129829,0.164917,-0.12403,-0.047754,0.021333,0.139434,0.155428,-0.04222,0.00982,0.044569,0.156625,0.060256,-0.061315,-0.158171,0.025706,-0.139605,0.137028,0.002486,-0.035347,-0.056469,-0.099511,-0.086999,0.168548,-0.172895,-0.16149,0.158572,0.057475,0.002368,0.030082,MY,0,0
group_58,-0.012075,-0.053141,0.146665,-0.018727,-0.056485,-0.084057,-0.03816,-0.028377,0.057932,0.095296,0.013427,0.021863,-0.072574,-0.138719,-0.090688,-0.01501,0.063591,0.019405,0.048981,0.014891,0.139236,-0.048523,-0.071166,-0.17453,0.050855,-0.074849,-0.135291,0.055596,0.111907,0.005384,0.089539,-0.028119,-0.042113,-0.087208,-0.034672,0.096143,0.024226,-0.043683,0.056037,0.086008,0.153987,-0.037113,-0.000463,0.015459,0.03794,0.027414,-0.002441,-0.135192,0.135242,0.005299,0.006282,-0.09211,0.077001,-0.085647,-0.047103,-0.002782,-0.15789,-0.108758,-0.096869,-0.035575,-0.015661,0.11537,-0.022796,-0.022891,-0.010869,-0.009128,0.120205,0.083127,0.182936,-0.063855,0.024677,-0.150901,-0.112408,-0.02549,-0.147423,0.16519,-0.073375,0.002295,-0.072832,0.159732,-0.014113,-0.10078,0.069396,-0.130722,0.087038,-0.092792,0.089856,-0.02075,0.100758,-0.07936,-0.007726,-0.021157,-0.129662,-0.11519,-0.002481,0.05161,0.048225,-0.033276,-0.116052,-0.168834,0.09345,0.027476,-0.062581,-0.044966,-0.034562,0.177938,0.097607,-0.121902,0.011296,0.004106,-0.03583,0.066203,0.056947,-0.100949,0.014979,-0.057525,-0.074432,-0.009489,-0.075363,-0.092809,0.085494,-0.132291,0.085652,0.145237,0.094779,0.111094,0.1116,0.150732,MY,1,0
group_552,0.008006,0.079624,-0.008605,0.011543,0.154454,-0.087169,-0.152906,0.076,-0.013468,-0.012754,0.119251,0.071456,-0.153909,-0.00704,-0.061262,0.063783,0.094604,-0.020635,0.000799,0.067185,-0.132358,0.125764,-0.095349,0.070946,-0.031693,-0.094447,0.024539,-0.0766,0.078658,-0.074219,0.119872,0.057703,-0.007584,-0.135198,0.021909,0.016838,-0.161731,0.100316,-0.121116,-0.089053,-0.031153,-0.112263,-0.120298,0.165724,-0.033306,0.076175,0.111886,0.047415,0.019576,0.119119,-0.131619,0.028957,0.058911,0.098226,-0.066628,0.043286,-0.012519,0.045511,0.116886,0.040758,0.177765,0.088611,0.070183,0.093779,0.07784,0.071206,-0.022297,-0.106769,0.000698,0.121569,0.135383,0.163249,-0.122987,0.05046,0.021081,-0.016444,0.167446,0.099127,-0.054242,0.111431,-0.03952,-0.075815,-0.090016,0.126421,-0.126195,-0.008438,0.002062,-0.040597,0.122663,-0.130341,0.036912,0.080373,0.135311,0.099971,-0.151037,-0.038029,-0.047086,0.031821,-0.043434,0.062561,0.067641,0.023222,-0.150302,-0.1474,0.11763,0.048947,0.029849,-0.026037,0.058013,0.169523,-0.021354,0.143482,-0.013362,0.010922,-0.109362,0.046911,-0.002797,-0.064049,0.111204,0.019512,0.042027,-0.001172,0.073445,0.022168,-0.080714,-0.032816,-0.003016,0.013773,MY,0,0
group_583,-0.01962,0.006773,-0.036483,-0.045503,0.000545,0.01908,-0.162915,-0.03943,0.028862,0.080974,0.014034,-0.007394,0.006345,-0.169718,0.18804,0.029955,0.041415,-0.000198,-0.125106,-0.047758,0.092147,0.037663,-0.020597,0.017958,0.066155,0.095212,-0.084665,-0.064407,0.063191,0.058157,-0.027158,-0.003187,-0.029169,0.106231,-0.089437,-0.036461,0.144731,-0.118521,0.067278,0.003024,-0.049454,0.031378,-0.02361,0.059114,-0.021984,0.013245,0.110972,0.023922,0.068323,-0.094278,-0.063048,0.16044,-0.115148,0.088871,0.027748,-0.067466,0.004,0.068014,-0.058514,-0.136177,0.029802,-0.070186,-0.075547,0.09136,-0.09067,0.151505,-0.097577,0.000397,0.118873,-0.125913,-0.063996,-0.035264,0.100618,0.018617,-0.148794,-0.047401,-0.029205,0.026388,-0.146537,0.031919,0.058149,0.161595,-0.185691,-0.037324,-0.12544,0.10072,-0.025405,0.06026,0.057034,0.034521,0.031967,-0.102809,0.043305,0.064147,-0.188768,-0.037529,-0.038789,0.02006,-0.186744,-0.129503,-0.125707,-0.066685,0.085893,0.135197,0.11731,-0.025592,0.019882,-0.014935,0.052732,-0.043925,-0.057671,-0.035534,-0.005359,0.040992,-0.043676,-0.021135,0.001652,-0.029984,-0.011754,-0.111097,0.05948,-0.032887,-0.148678,-0.143277,-0.110438,0.002009,-0.030601,-0.113829,MY,1,0
group_927,0.043752,0.138689,-0.049966,-0.086481,0.033898,0.080879,0.10992,0.088503,0.038087,0.018542,0.055295,-0.077254,0.017701,-0.015702,-0.037047,-0.079365,0.030994,0.021433,-0.014443,-0.054312,0.07946,-0.092337,0.043944,0.017427,0.019507,0.068396,0.126241,-0.142129,-0.026052,0.004544,-0.0192,0.08535,-0.005279,0.006331,-0.071373,-0.072439,0.105408,-0.084007,-0.024775,0.087897,-0.055957,0.005742,0.039052,0.107396,-0.041379,0.017808,0.098481,0.071396,0.071123,-0.023181,0.001545,0.003755,0.031624,0.02035,0.017567,-0.049574,0.049879,0.031339,-0.047577,-0.0319,0.016582,-0.168666,-0.043281,-0.163233,0.04695,-0.09073,0.011002,-0.015213,-0.014776,0.038689,0.182231,0.163326,-0.02549,-0.048453,0.059852,0.094824,-0.022753,0.02104,0.067043,-0.065082,-0.018541,-0.037557,-0.140066,-0.067759,-0.124022,-0.059319,-0.110354,0.018174,-0.005452,-0.145704,0.144687,0.048513,0.031608,0.01495,0.112204,-0.013637,-0.017656,0.010588,-0.088335,0.031595,0.011007,0.094516,-0.037316,-0.008186,-0.170414,-0.057789,0.029376,-0.039554,0.161534,0.020017,0.106917,-0.031691,0.021563,-0.060047,0.000485,0.109165,-0.12486,-0.068705,-0.084519,-0.012606,-0.104397,0.12968,-0.017819,-0.01071,0.04966,0.109337,-0.131745,-0.12248,MY,0,0
group_59,-0.010652,-0.117519,0.073779,0.07062,-0.142662,-0.028843,0.076652,0.105696,0.001219,-0.016933,-0.11531,0.137434,-0.087961,-0.025297,-0.048932,-0.147829,-0.027663,0.126106,-0.100136,-0.053457,-0.043024,-0.112336,0.072767,0.016864,0.034877,0.093795,-0.039481,-0.036106,-0.072596,0.142812,0.050036,-0.04841,0.03521,-0.152426,0.132449,-0.084025,-0.037928,0.122529,0.10786,0.027142,0.11178,-0.097342,-0.015171,-0.058091,0.085685,-0.106839,-0.031069,0.015529,0.149084,-0.12872,0.010103,0.176854,-0.059736,0.019744,0.078763,-0.086349,-0.068633,0.020233,-0.005941,-0.037497,0.079971,0.026679,-0.125585,0.006774,0.083574,-0.131886,0.040219,0.00485,0.071817,-0.041984,0.060302,0.114195,0.086453,0.045863,0.097468,-0.014203,0.082618,0.013925,0.184111,0.081304,0.129215,0.007456,-0.05552,-0.062968,0.142827,0.052411,-0.040935,0.08484,0.019734,-0.109294,-0.024149,-0.03262,0.034508,-0.035708,-0.023121,-0.061384,0.118846,-0.0051,-0.046215,-0.088865,-0.104351,0.052121,-0.087149,-0.028813,-0.062297,0.124298,0.023145,-0.092411,0.124757,0.001011,-0.05753,-0.103201,0.006932,-0.027352,-0.017344,-0.126507,0.06734,0.008967,0.075617,-0.112601,-0.032246,-0.048219,0.09574,-0.159252,-0.126543,0.087435,0.054777,-0.044068,MY,1,0
hspX_1,-0.16042,-0.090072,0.072009,-0.005747,-0.047441,0.125932,0.078373,0.075854,-0.021538,-0.00848,-0.040161,0.108355,-0.033337,0.133102,-0.026552,-0.063386,0.12249,0.029807,0.049232,0.015242,-0.007523,-0.037133,-0.138929,0.120276,-0.024388,-0.006329,-0.110727,0.054335,-0.03232,0.067099,-0.059684,-0.104039,0.036839,-0.083354,-0.120906,-0.039457,-0.080736,0.058973,-0.026549,0.015462,-0.02269,-0.095669,-0.0247,-0.049902,-0.109264,0.17252,0.096469,0.023621,-0.14164,-0.00555,0.123475,0.079627,0.05535,-0.055233,0.046541,0.045149,0.01649,0.063083,0.097629,-0.05584,0.049744,0.044991,0.00191,-0.039483,-0.073603,0.070989,0.010855,0.079772,-0.08194,0.068823,0.108999,0.019696,0.190297,-0.09865,-0.112837,-0.050106,-0.161412,-0.10281,-0.094742,-0.040614,0.026827,0.045759,0.001323,-0.059245,-0.051335,0.174737,-0.07207,-0.121435,0.078264,-0.082521,-0.091453,-0.04787,0.107954,0.138274,0.08612,0.183496,-0.079379,-0.114888,-0.033376,-0.027821,0.128251,0.180918,0.043656,0.05513,-0.007445,-0.12935,0.130694,0.079571,-0.055239,-0.049732,-0.068331,0.179695,-0.002288,-0.029469,0.143181,-0.055345,-0.07037,0.070579,-0.15458,-0.145491,0.024542,0.113386,0.091452,-0.049332,-0.086919,0.068899,-0.180779,-0.047092,MY,0,0
group_655,0.036271,0.033395,-0.149815,0.010386,-0.101909,0.076587,-0.120429,0.118804,0.132343,-0.028924,0.013479,-0.057195,-0.037374,0.11439,0.085167,-0.010626,0.085249,0.027148,0.104836,-0.022937,0.065298,0.097513,-0.033149,0.00394,-0.024314,0.013787,-0.103388,-0.012749,0.076932,0.123474,0.022837,-0.14186,0.008583,-0.072615,0.03827,0.090054,-0.071995,0.178625,0.177367,-0.024354,-0.145242,0.156619,0.12581,0.033088,-0.061702,-0.115002,0.004051,-0.08716,0.07781,-0.019645,0.150523,0.007027,-0.025664,0.002288,-0.000684,0.044425,0.048341,-0.058124,-0.054322,-0.067259,0.126024,0.122167,0.000875,-0.01777,-0.040149,-0.001943,0.123928,0.03642,-0.093981,-0.034536,-0.034637,0.115469,-0.136661,-0.027279,0.125517,0.124087,-0.00792,-0.05764,0.066788,0.024055,-0.072143,0.149315,-0.065008,0.114069,0.064229,-0.027465,-0.131282,0.024596,0.102941,0.034106,0.129928,-0.15443,0.011875,0.081037,-0.074655,0.051999,-0.030799,0.121626,-0.011817,-0.087764,0.00865,0.104944,0.009043,0.080434,-0.096368,-0.005239,0.022725,0.078816,-0.020295,0.080185,-0.110588,0.077337,0.025694,0.040647,0.03008,-0.023265,-0.027988,-0.002882,0.052198,0.000733,-0.039393,-0.072951,0.01741,0.158111,-0.104162,-0.018755,0.034329,-0.129045,MY,1,0
hup,0.047164,0.088068,-0.101745,0.030672,0.126494,-0.023828,0.023706,0.001846,0.081365,-0.062429,0.130578,-0.01069,0.024658,-0.083874,-0.088956,-0.075095,-0.045426,-0.093255,0.149389,-0.081777,-0.068618,0.01574,-0.075965,0.095402,-0.112206,-0.178205,-0.049389,0.145875,-0.003171,0.110787,0.076113,0.039213,-0.029654,0.087537,-0.007016,-0.056844,-0.064398,0.088026,-0.091883,-0.030337,-0.018496,0.11837,0.174719,-0.07941,0.0635,0.132434,0.089756,-0.131372,0.015186,-0.057735,-0.167794,-0.131064,0.103894,-0.083666,-0.009499,0.023023,0.062407,0.001005,0.091451,0.019609,0.129299,0.04987,0.004619,0.113465,0.046568,0.166443,-0.050055,0.081386,-0.155919,-0.033421,-0.019094,0.019575,-0.006762,-0.124264,0.048455,-0.105957,-0.088173,0.097812,0.031404,-0.086439,-0.089544,-0.010866,0.001254,-0.132228,-0.147503,0.027405,0.055868,-0.035164,0.023823,0.022975,-0.025788,0.109089,0.097406,-0.135846,0.116669,0.018729,-0.103236,-0.057392,0.053526,-0.008095,-0.019754,0.057385,-0.154408,-0.061426,-0.157348,0.008345,-0.03095,0.063671,0.140159,0.088716,0.115948,-0.129793,0.043302,-0.036185,-0.0252,-0.052003,0.062667,-0.075484,-0.126203,0.026856,0.162365,0.165433,0.020418,0.071334,-0.115156,0.177467,-0.010908,0.015967,MY,0,0
group_656,-0.063455,-0.168872,0.00078,0.138859,-0.105598,0.016339,-0.043476,0.008807,-0.019898,-0.169609,-0.05812,0.046467,0.032378,-0.145991,0.075533,0.066145,-0.188446,0.160986,0.050314,-0.005689,-0.106022,0.033754,0.063452,-0.152928,0.07151,-0.061119,-0.020146,0.037556,-0.042788,0.042795,0.070801,-0.054184,-0.014427,-0.055616,-0.012642,-0.075905,0.062837,-0.076432,0.117785,-0.079387,-0.036658,0.007559,0.120605,0.087706,0.024839,-0.162012,-0.027898,0.021197,0.022565,0.023176,0.152969,-0.097783,-0.039148,0.058323,0.086978,-0.051525,0.054478,0.027409,0.014418,0.121646,-0.130707,0.104346,0.148979,0.04647,-0.086676,-0.114377,0.049196,0.083676,0.08119,0.072534,0.024435,0.063757,0.014087,0.127465,-0.02466,-0.030495,-0.04512,0.047592,0.011258,-0.164332,0.107909,-0.084988,0.107872,-0.03242,0.111569,-0.039814,-0.002511,0.014031,0.027673,0.039222,0.10325,-0.046862,-0.097891,0.076864,0.042078,0.002688,0.128934,0.005823,0.01862,-0.030145,0.004602,0.121427,0.075309,0.035693,0.057638,0.114965,-0.037771,-0.0265,0.150127,0.009843,-0.047981,-0.017694,-0.075825,0.077993,0.133156,-0.075234,0.10063,-0.070685,-0.072657,-0.00066,-0.028278,0.11008,0.021026,0.083127,0.014619,-0.160063,0.189486,-0.049845,MY,1,0
lin,-0.140261,-0.134548,0.121668,0.105434,0.138635,-0.054575,0.133335,-0.028997,-0.171332,0.189604,-0.042705,0.017863,0.107953,0.165856,0.038587,-0.034777,-0.020469,-0.109855,0.114999,0.165888,-0.044721,0.134144,0.08382,-0.117286,-0.026686,0.136294,0.116273,-0.033219,0.083195,0.020276,0.027739,-0.143602,0.001945,0.124451,-0.108903,-0.018784,-0.059038,0.037043,-0.027824,-0.070159,-0.123621,0.03207,-0.095794,-0.000409,0.105719,0.10613,0.106008,0.055787,0.01844,0.049412,-0.007757,-0.051753,0.053626,0.109146,0.028731,0.092953,0.018879,-0.079479,0.019821,0.009539,-0.059849,-0.06512,0.140211,-0.096975,0.088877,-0.109379,0.027453,0.102233,-0.063999,0.037037,0.013015,-0.050262,0.059957,0.120763,0.06697,-0.035805,0.088808,-0.092099,-0.108245,0.116626,0.058297,-0.05849,0.042656,0.149506,0.011226,-0.019314,0.107279,0.059493,-0.081322,0.029598,-0.112273,0.121672,0.136707,0.060807,0.060408,-0.085451,0.00312,0.046547,0.122143,0.156382,-0.11837,-0.049513,-0.097921,0.022661,0.05577,-0.019034,0.110034,0.032286,-0.167457,-0.035518,-0.127133,0.065808,-0.113121,-0.07563,-0.033496,-0.017613,0.018023,-0.09244,0.02335,0.127013,0.028586,0.000765,0.113727,-0.027515,-0.068159,0.100404,-0.029103,0.187185,MY,0,0
group_883,0.154811,-0.017425,0.095616,0.11069,-0.061748,-0.025171,0.005045,0.036256,0.183859,-0.115987,-0.051725,0.017889,-0.024538,-0.163275,0.09845,0.025944,0.065023,-0.06436,0.019525,-0.055186,0.042891,0.049238,-0.008828,0.116781,-0.031344,0.184118,0.005872,-0.097295,0.043343,-0.033937,0.10228,-0.082616,-0.002155,-0.094859,0.13581,0.029754,-0.078961,0.00932,0.01569,-0.045213,0.05375,0.002545,-0.032746,0.036847,0.144723,-0.033145,-0.188866,0.00379,0.011898,-0.063277,0.122819,0.010475,-0.157013,0.127322,0.02904,-0.114422,0.009515,0.070862,-0.033948,0.0962,-0.05571,0.085555,-0.031641,0.125746,-0.050323,-0.026977,-0.117409,-0.020695,-0.091097,0.042732,-0.121498,0.070562,-0.09954,0.04781,0.052318,0.068485,-0.079461,-0.12427,0.038103,0.027463,-0.024719,0.14214,0.076896,-0.007091,0.173907,-0.045207,0.010963,-0.067183,-0.048143,0.099233,-0.130211,-0.001201,0.047105,-0.002816,0.031291,-0.052058,0.122903,-0.026743,-0.006797,0.121507,-0.063814,-0.15725,-0.063332,0.022667,-0.011175,0.037885,0.044895,0.023935,0.116795,-0.094918,0.071007,-0.177991,-0.081414,0.047978,-0.035189,-0.046476,0.005442,0.022276,0.115551,-0.129069,0.10933,-0.040035,0.083941,-0.096502,-0.006825,0.131056,0.161612,0.027587,MY,1,0
metX,0.08131,0.135502,0.06934,0.061666,0.055009,-0.045716,-0.099825,0.107786,-0.155174,0.117847,0.045983,0.100345,-0.051521,-0.060515,0.030669,-0.044947,-0.041965,-0.070993,-0.116893,-0.061608,-0.066125,-0.086334,0.032333,-0.057337,-0.146378,-0.14758,-0.021144,0.018753,-0.057352,-0.008285,0.063169,-0.000822,0.102614,0.133411,0.021382,0.103978,0.127955,0.051244,-0.073376,0.035461,-0.10061,-0.043787,-0.079246,0.078695,-0.145907,0.150886,0.182928,0.006475,-0.049177,0.083923,-0.085121,0.034119,-0.110904,-0.011868,0.089993,-0.01184,0.118377,0.079592,0.083277,0.022604,0.023968,0.014618,0.178864,0.014055,-0.050856,0.119384,-0.013906,-0.109932,0.0645,0.092189,0.113133,-0.11258,-0.040943,0.178266,-0.118062,-0.13969,0.03987,0.002996,-0.042832,-0.08947,0.115574,-0.055117,0.094073,-0.099025,-0.055599,-0.047035,0.036818,-0.153635,-0.145217,-0.042936,-0.062177,0.109335,-0.126163,0.074318,-0.047108,0.041179,0.068483,-0.096074,-0.011505,0.160853,0.140446,-0.050507,-0.066162,-0.133938,0.003369,-0.149876,-0.176957,-0.025576,0.056806,-0.0722,-0.108941,0.061259,-0.131986,-0.040052,-0.08385,0.137392,0.160547,0.002312,-0.083566,-0.060972,0.053527,0.011295,-0.059629,0.042097,-0.033395,0.035941,-0.138568,-0.016501,MY,0,0
group_944,0.021856,0.084729,-0.066754,-0.167853,0.042822,-0.016923,-0.004906,-0.053022,0.069276,0.029623,-0.014069,-0.083176,0.176791,0.122462,-0.080321,0.008441,0.110095,0.065327,-0.013991,-0.104902,-0.073002,-0.056015,0.047622,-0.025059,-0.109308,0.069125,0.089663,0.105657,-0.140884,0.032358,-0.136401,-0.104711,0.082781,0.077654,0.092516,-0.131687,-0.108828,-0.000848,0.06693,-0.09249,-0.030318,0.10473,0.017056,0.123127,-0.016777,-0.00442,-0.052007,-0.004098,-0.027992,0.079445,0.096221,-0.036364,-0.090815,-0.032618,-0.041819,-0.148696,0.078957,-0.041857,0.021898,-0.047789,-0.0929,0.02094,0.125046,-0.068574,0.016891,0.09658,0.086623,0.003777,0.078714,0.048924,0.043513,0.037404,-0.17368,-0.099541,-0.16203,0.136066,-0.186667,0.024043,0.055298,-0.12891,-0.115803,0.058752,0.015865,-0.010856,-0.031697,0.112413,-0.003619,-0.12747,-0.015991,-0.026094,-0.103365,-0.018658,0.121216,-0.147707,0.001945,0.04745,0.112155,-0.04072,-0.05076,-0.059289,0.065775,0.078371,-0.006745,0.031926,0.056992,0.092798,-0.104015,0.050904,-0.035881,-0.049851,-0.019128,0.021748,-0.138091,0.020582,0.156855,0.125152,-0.062442,0.132919,0.113111,-0.10897,-0.069816,0.010697,0.145072,0.017811,-0.108293,-0.028189,-0.052558,-0.036829,MY,1,0
pepA,-0.10162,-0.049487,-0.014121,0.00115,0.039114,0.081719,-0.041389,-0.13584,-0.178489,0.188895,-0.092278,0.030937,-0.154999,0.136015,-0.182149,0.054267,-0.036791,0.001151,-0.020302,0.0656,-0.050548,0.002353,0.148081,-0.160704,0.044041,0.050266,-0.037245,-0.026468,-0.090357,-0.005398,-0.180581,0.062196,0.052422,0.085259,0.04977,-0.012912,-0.121692,-0.056065,-0.11727,-0.000919,0.023669,-0.012213,-0.121613,0.150735,-0.021652,0.002573,-0.028486,-0.01232,-0.12753,-0.139922,-0.067105,-0.034264,0.003553,-0.140766,-0.007177,-0.043415,0.032152,-0.069725,0.097388,-0.127039,0.139422,-0.02973,-0.093214,-0.132151,0.02887,-0.077975,0.047889,0.040497,0.009561,-0.15055,-0.010487,0.061996,-0.082419,-0.05582,0.053011,0.126557,0.00282,-0.072233,0.061981,0.02171,0.159212,-0.062144,0.124107,0.04814,0.0662,-0.07734,-0.03427,-0.089679,0.014475,-0.106163,-0.081259,-0.055115,-0.018375,0.008878,0.139739,0.109187,-0.092529,0.006032,0.173205,-0.022862,0.086489,0.087333,-0.162824,-0.116858,0.014464,-0.077865,0.013723,0.034506,0.148459,0.110803,-0.060521,-0.004926,-0.023358,-0.051322,-0.013347,0.075162,0.141832,0.011415,-0.098407,-0.076337,0.158574,0.117878,-0.102152,-0.081081,0.005238,0.068174,-0.178851,-0.046983,MY,0,0
group_951,-0.129569,-0.163175,-0.069108,0.057027,-0.054616,-0.088421,-0.047088,-0.131971,0.167573,0.020471,0.075769,0.017044,0.157876,-0.145863,-0.064879,0.181301,-0.04384,-0.031065,-0.017542,0.147691,-0.025127,0.075831,-0.006312,0.002768,-0.096574,-0.042964,0.130112,0.102797,-0.017813,-0.077906,0.018481,-0.060188,-0.150747,-0.026172,0.012703,-0.05515,-0.080858,-0.101813,-0.071491,-0.000961,-0.101121,0.040879,-0.135255,-0.045506,0.109379,0.052155,-0.00496,-0.037396,-0.085915,0.062166,-0.078139,0.023075,0.032705,-0.052042,-0.042949,-0.039796,-0.005103,-0.017897,-0.125928,-0.00472,0.111076,0.027178,-0.045415,-0.07251,-0.015263,-0.032585,-0.100066,0.061638,-0.058986,-0.04081,0.116825,-0.104786,-0.029459,0.036414,-0.02489,-0.105803,-0.003815,-0.081281,0.052863,0.120603,-0.043659,0.089607,-0.188919,-0.09944,-0.066852,0.070063,-0.032187,-0.103212,0.044217,-0.108396,0.159057,-0.168814,-0.022519,-0.029844,-0.045503,0.113434,-0.035696,0.045548,0.011655,-0.044735,0.022864,0.037094,-0.093502,-0.008402,-0.019171,0.002417,0.18005,0.078569,0.07251,-0.069673,-0.029912,0.026854,-0.120897,0.025056,-0.054594,0.062406,0.058641,0.072413,0.147911,0.08168,-0.082879,-0.024596,0.035612,0.158131,-0.10122,-0.088734,0.118504,-0.006932,MY,1,0
phaJ,0.067535,0.115619,0.151108,-0.047934,-0.104709,-0.123454,-0.019189,-0.122025,0.045096,-0.091865,0.163711,-0.068467,-0.04391,-0.003806,-0.067832,-0.014854,0.065827,0.039833,0.046857,0.029745,-0.022075,0.120298,-0.110644,0.115416,0.187989,-0.114942,-0.106324,0.052424,-0.055775,-0.099489,0.058102,0.072999,-0.054685,0.079244,-0.060976,0.085309,-0.080906,0.053474,0.044779,0.029492,-0.160758,0.001311,-0.003128,-0.028308,-0.10037,-0.108498,0.114054,0.121295,-0.016735,-0.04538,-0.088258,0.152372,0.066161,-0.056449,-0.098928,-0.0282,0.120089,0.165965,-0.022924,-0.061062,0.019003,-0.045431,0.189537,-0.025159,-0.092707,0.011636,0.047992,-0.116992,-0.070316,-0.072174,-0.067695,-0.101572,0.121737,0.099453,-0.041661,-0.053713,0.162792,0.07141,-0.012302,0.028251,-0.053339,-0.18978,0.132421,0.041674,-0.067451,0.053369,0.150951,0.014765,0.004682,-0.045098,-0.105496,0.076448,0.001899,-0.008658,0.113935,0.000392,0.033853,0.083902,0.115198,-0.087362,0.025659,0.112213,-0.025722,-0.011219,0.090496,0.051671,0.08577,0.030186,-0.128797,-0.03982,-0.051687,-0.121902,0.062743,0.087118,0.126605,0.109962,0.057841,-0.050905,0.027875,0.07649,0.190387,0.071891,-0.153448,-0.123593,0.031531,-0.133368,-0.06663,0.084407,MY,0,0
