GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
group_4290,-0.297399,0.133682,0.023588,0.314471,-0.197882,0.193031,0.22187,0.239906,0.064715,0.188635,0.139333,0.11274,-0.193151,0.257719,0.182084,-0.101832,0.059384,0.129429,0.229809,-0.288642,-0.166073,0.156354,0.102124,0.144245,0.171991,-0.246316,-0.331476,0.093671,-0.057773,-0.151837,0.263115,-0.028066,0.179431,0.10415,0.06222,-0.16247,0.028192,0.336357,0.072731,-0.180062,-0.135296,0.283721,0.208599,0.128061,0.215024,-0.179299,0.031915,0.179884,-0.210501,-0.036058,-0.21063,-0.133552,0.087227,0.334441,-0.266606,0.176921,0.17501,-0.078055,0.12244,0.124071,-0.07031,0.110816,0.12173,0.281266,-0.179558,0.229331,0.112806,0.239196,-0.164509,0.07403,0.316322,-0.250592,0.170559,0.254141,-0.137942,-0.083885,-0.273986,-0.319249,-0.202547,-0.220068,-0.146411,0.179164,0.30844,0.237051,-0.03598,-0.039199,0.200691,0.069891,0.117599,0.166997,-0.164552,0.247335,0.293809,-0.040392,-0.07317,-0.17816,-0.009971,-0.13607,-0.126396,0.029316,-0.169008,0.167396,-0.314409,0.112699,-0.147312,-0.150744,0.168956,0.067874,0.079738,-0.142613,-0.097139,-0.266664,-0.26769,0.158592,0.049027,-0.22505,-0.014355,-0.070945,-0.152811,0.167353,-0.263383,0.19222,-0.20626,-0.178278,0.166187,-0.190607,0.146935,0.035793,MY,0,0
group_4352,0.009317,-0.075942,-0.093087,-0.144554,0.136728,-0.205625,-0.234977,-0.155651,-0.20438,-0.220003,-0.13084,-0.097596,0.19824,-0.236303,-0.256599,0.136754,-0.05762,-0.124078,-0.096302,0.211213,0.262111,-0.078662,-0.10525,-0.142828,-0.192126,0.121399,0.213369,-0.270033,0.033622,0.134548,-0.040935,0.095333,-0.141225,-0.207908,-0.293637,0.039187,-0.294853,-0.196734,-0.109008,0.167819,0.166621,-0.163405,-0.181806,-0.176145,-0.09272,-0.042471,-0.027918,-0.175788,0.152343,0.124574,0.190692,0.166119,-0.216691,-0.276334,0.279485,-0.117848,-0.230017,0.094512,-0.216495,-0.138635,0.286483,-0.151158,-0.105847,-0.103376,0.091703,-0.021179,-0.154643,-0.181413,0.095898,-0.162783,-0.137563,0.277344,-0.241195,-0.074445,0.181876,0.053264,0.293055,0.136856,0.202346,0.174052,0.116371,-0.144053,-0.18049,-0.190321,0.215485,0.104508,-0.225191,-0.293648,-0.180398,-0.06784,0.263278,-0.27118,-0.111445,0.209936,0.178617,0.178521,0.003941,0.086974,0.248409,-0.209278,0.268541,-0.118726,0.187813,-0.001977,0.088026,0.038744,-0.18272,-0.113173,-0.139527,0.080605,0.213024,0.258758,0.111703,-0.120236,-0.227164,0.138143,-0.247495,0.155891,0.260932,-0.21655,0.089607,-0.200953,0.148246,0.063429,-0.085422,0.221835,-0.153906,-0.237316,MY,1,1
group_4422,-0.04553,0.090118,-0.003457,0.196649,-0.047717,0.039015,0.100523,0.219036,0.276306,0.14347,0.185049,-0.008157,-0.249693,0.08669,0.133483,-0.070812,0.137228,0.143273,0.351352,-0.12622,-0.172553,0.263048,-0.016673,0.110717,0.195176,-0.191866,-0.137654,0.082489,-0.051587,-0.18834,0.135659,-0.246267,0.245684,0.092327,0.150617,-0.143073,0.169942,0.267048,0.19587,-0.038567,-0.244545,0.270022,0.239268,0.269301,0.145282,-0.050128,0.174598,0.208495,-0.195683,-0.105167,-0.288388,-0.005467,0.201991,0.192277,-0.24308,0.009185,0.195768,-0.120001,0.032642,0.123163,-0.101825,0.195762,0.161901,0.174224,-0.236185,0.28309,0.176706,0.236846,-0.216948,0.263012,0.162709,-0.218751,0.211616,0.032536,-0.128912,-0.286007,-0.169486,-0.06687,-0.148621,-0.18239,-0.254633,0.170451,0.104768,0.06416,-0.134747,-0.256874,0.325011,0.086418,0.068404,0.185575,-0.218199,0.187571,0.018646,-0.28435,-0.171159,-0.261387,-0.215843,-0.240362,-0.14329,0.066283,-0.270904,0.138487,-0.204097,0.092075,-0.203538,-0.292465,0.132644,0.054783,0.2716,-0.255322,-0.009362,-0.209227,-0.144104,0.107336,0.19905,-0.148321,0.124258,-0.213268,-0.18355,0.068537,-0.197332,0.245608,-0.263209,-0.264093,0.17823,-0.004667,0.280396,0.149529,MY,0,0
group_460,0.212718,-0.142771,-0.224049,-0.101258,0.135481,-0.029017,-0.282926,-0.26375,-0.244221,-0.144955,-0.328755,-0.18099,0.150445,-0.247158,-0.174414,0.093169,-0.131185,-0.048,-0.109376,0.247565,0.281149,-0.163704,-0.250636,-0.293728,-0.328438,0.072559,0.043736,-0.100846,0.157263,0.249613,-0.137669,0.284371,-0.101248,-0.251534,-0.233201,0.197854,-0.1351,-0.154733,-0.338275,0.184138,0.08524,-0.093813,-0.232042,-0.04415,-0.246014,0.104984,-0.109164,-0.153951,0.25713,0.134603,0.190155,0.100417,-0.152264,-0.109611,0.255865,-0.223742,-0.303362,0.08642,-0.110941,-0.077323,0.12317,-0.183079,-0.124194,-0.07626,0.310773,-0.320137,-0.032385,-0.134315,0.197239,-0.286128,-0.161574,0.197915,-0.193783,-0.291715,0.214192,0.344601,0.026262,0.342197,0.12463,0.226306,0.242393,-0.186747,-0.112156,-0.167281,0.267354,0.19424,-0.197563,-0.28471,-0.289298,-0.091038,0.07769,-0.149382,-0.154375,0.142743,0.293328,0.141651,0.129227,0.256993,0.230389,-0.14228,0.208772,-0.080897,0.237334,-0.054869,0.240107,0.150575,-0.193513,-0.142945,-0.217888,0.179346,0.259267,0.096677,0.102653,-0.296853,-0.041992,0.094707,-0.274759,0.090269,0.32181,-0.069025,0.10007,-0.052971,0.113041,0.237057,-0.160938,0.267195,-0.128901,-0.147942,MY,1,1
group_4442,-0.182643,0.093308,0.098551,0.159841,-0.162355,0.118396,0.198332,0.182939,0.225216,0.042746,0.138948,0.252385,-0.17574,0.237718,0.187097,-0.174883,0.221649,-0.015003,0.254186,-0.039837,-0.052232,0.199503,0.139944,0.241679,0.128477,-0.196642,-0.165694,0.032566,-0.167342,-0.223434,0.179044,-0.165953,0.068946,0.261971,0.193012,-0.274206,0.12607,0.190217,0.193757,-0.184652,-0.064291,0.101265,0.031009,0.215328,0.23559,-0.086035,0.08787,0.101066,-0.144038,-0.060515,-0.250308,-0.077829,0.171912,0.309346,-0.156084,0.103272,0.093806,-0.154371,0.140403,0.225282,-0.088468,0.028792,0.216708,0.253968,-0.164745,0.033486,0.150982,0.282417,-0.114178,0.161618,0.141947,-0.143274,0.239248,0.239986,-0.223034,-0.253785,-0.134229,-0.071951,-0.071021,-0.11335,-0.128246,0.094846,0.131986,0.16746,-0.062521,-0.04881,0.103586,0.080652,0.100036,0.182779,-0.169152,0.19697,0.034283,-0.207545,-0.245662,-0.100069,-0.227277,-0.170247,-0.091457,0.218136,-0.181121,0.076408,-0.275506,0.029857,-0.116089,-0.161423,0.046125,0.291896,0.145963,-0.047897,-0.110046,-0.177232,-0.110928,0.065846,0.174359,-0.035564,0.112331,-0.021041,-0.248005,0.174727,-0.257798,0.301104,-0.128006,-0.186953,0.074143,-0.112096,0.155891,0.052751,MY,0,0
group_486,0.090256,0.011087,-0.302624,-0.240731,0.057186,-0.307763,-0.081394,-0.117589,-0.19304,-0.167663,-0.319721,-0.247745,0.235116,-0.26263,-0.128861,0.17053,-0.03298,-0.138586,-0.060335,0.289989,0.178026,-0.209238,-0.144047,-0.120214,-0.216906,0.337065,0.194535,-0.214245,0.157961,0.234815,-0.15554,0.100791,-0.128386,-0.058577,-0.188376,0.061294,-0.071194,-0.122951,-0.167813,-0.000566,0.117464,-0.097547,-0.15022,-0.294078,-0.178619,-0.032138,-0.089316,-0.157845,0.305381,0.050002,0.246439,0.144777,-0.265605,-0.12996,0.133358,-0.215617,-0.131084,0.213947,-0.111355,-0.135249,0.267978,-0.18412,-0.10416,-0.207053,0.215672,-0.064075,-0.095704,-0.166826,0.258616,-0.195976,-0.10011,0.058116,-0.068965,-0.145315,0.075041,0.079504,0.14012,0.247996,0.31251,0.194988,0.158394,-0.034066,-0.177793,-0.249368,0.152225,0.072627,-0.152684,-0.261458,-0.028789,-0.178361,0.163095,-0.173319,-0.212782,0.110494,0.19006,0.249967,0.01237,0.136745,0.109707,-0.198534,0.111825,-0.177167,0.158548,-0.294189,0.160519,0.324379,-0.124894,-0.207898,-0.077415,0.259168,0.193677,0.242987,0.222133,-0.230788,-0.153426,0.07592,-0.180094,0.109633,0.100116,-0.158243,0.09254,-0.232495,0.142242,0.192561,-0.11377,0.253245,-0.074425,-0.13409,MY,1,1
group_55,-0.111057,0.109268,0.165813,0.179776,-0.07047,0.155646,0.062441,0.166888,0.042511,0.179957,0.096132,0.251141,-0.086173,0.136812,0.10959,-0.10749,-0.003454,0.248432,0.033611,-0.147637,0.015841,0.218105,0.154704,0.174265,0.122264,-0.083533,-0.269486,0.277235,-0.080613,-0.044247,0.24954,-0.229115,0.029044,-0.000911,0.154848,-0.050825,0.106021,0.14716,0.226674,-0.128965,-0.112286,0.21269,0.212164,0.319096,0.219854,0.004094,0.124723,0.144283,-0.044714,-0.12415,-0.128646,-0.320125,0.266313,0.175694,-0.213912,0.071391,0.245324,-0.22769,0.113236,0.009587,-0.171579,-0.027351,0.128912,0.269186,-0.108999,0.115182,0.116602,0.287077,-0.081019,0.089147,0.106193,-0.217226,0.124158,0.112982,-0.187002,-0.243873,-0.28322,-0.269538,-0.242617,-0.050323,-0.149302,0.159079,0.146376,0.018582,-0.250181,-0.188949,0.050502,0.165917,0.132906,0.227988,-0.298722,0.22926,0.217438,-0.19132,-0.116523,-0.308577,-0.181265,-0.030413,-0.042359,0.112058,-0.059536,0.148779,-0.029666,0.099377,-0.18873,-0.168881,-0.001072,0.015012,0.083102,-0.114105,-0.15787,-0.128477,-0.175619,0.121818,0.17785,-0.207187,-0.023798,-0.052785,-0.177708,0.206779,-0.190335,0.035521,-0.024271,-0.120973,0.172028,-0.081347,0.185302,0.251916,MY,0,0
group_528,0.024999,-0.050452,-0.198724,-0.031976,0.221482,-0.022939,-0.135115,-0.268545,-0.217614,-0.207674,-0.013704,-0.046801,0.154358,-0.262872,-0.047356,0.161245,-0.312136,-0.030577,-0.13654,-0.001373,0.21036,-0.177469,-0.268591,-0.117746,-0.192823,0.201084,0.035269,-0.266518,0.241609,0.194097,-0.316155,0.279005,-0.154937,-0.097446,-0.110748,0.138844,-0.185675,-0.179271,-0.236208,0.221491,0.209088,-0.033162,-0.258416,-0.13005,-0.184779,0.009525,-0.263434,-0.066868,0.282586,0.20005,0.127488,0.20483,-0.092476,-0.110377,0.108474,-0.223154,-0.27018,0.023345,-0.283181,-0.200583,0.119448,-0.171243,-0.125958,-0.18686,-0.009391,-0.090765,-0.109202,-0.1121,0.129849,-0.200811,-0.090841,0.096904,-0.21006,-0.293354,0.079066,0.286918,0.066801,0.263588,0.194998,0.204195,0.269993,-0.119971,-0.040963,-0.144224,0.034166,0.228345,-0.218134,-0.195581,-0.13726,-0.096219,0.133875,-0.200899,-0.113958,0.114432,0.110125,0.11905,0.048665,0.175312,0.08508,-0.103012,0.148872,-0.217747,0.032283,-0.17796,0.271398,0.320534,-0.129092,-0.0923,-0.206232,0.254855,0.27478,0.166826,0.099215,-0.143393,-0.182257,0.147595,-0.09683,0.163685,0.268952,-0.12581,0.168859,-0.201809,0.160377,0.100563,-0.212459,0.223038,-0.242054,-0.117721,MY,1,1
group_583,-0.071411,0.174524,0.099388,0.262804,-0.208971,0.327675,0.131349,0.282105,0.310191,0.162231,0.118915,0.06385,-0.143962,0.113515,0.13687,-0.22745,0.013555,-0.023652,0.217609,-0.052854,-0.099626,0.102018,0.039048,0.027931,0.285669,-0.167111,-0.16152,0.125501,-0.179972,-0.238795,0.251189,-0.10367,0.158708,0.150621,0.099402,-0.13921,0.037453,0.138096,0.248705,-0.162121,-0.067374,0.105757,0.221775,0.29622,0.147493,-0.191646,0.24074,0.279104,-0.17289,-0.150067,-0.21958,-0.155618,0.11645,0.230958,-0.105447,0.178206,0.304246,-0.303501,0.259146,0.135275,-0.180409,0.052704,0.142421,0.063006,-0.186949,0.175543,0.198824,0.144292,-0.078688,0.323757,0.235307,-0.241323,0.14871,0.191954,-0.114137,-0.179471,-0.221598,-0.078201,-0.155836,-0.169919,-0.174854,0.294026,0.160568,0.194075,-0.089604,-0.109943,0.001301,0.059077,0.140467,0.126319,-0.242578,0.200771,0.188778,-0.242941,-0.085418,-0.220636,-0.097567,-0.165817,0.002215,0.163731,-0.242669,0.193948,-0.228141,0.137114,-0.145436,-0.071288,0.155115,0.24966,0.135237,-0.134762,-0.148501,-0.268509,-0.024873,0.188321,0.131534,-0.115624,0.254753,-0.117169,-0.083319,0.112242,-0.027964,0.214339,-0.289176,-0.18422,0.09852,-0.142799,0.164723,0.214326,MY,0,1
group_54,0.146712,-0.18536,-0.095775,-0.14418,0.242621,-0.103272,-0.026918,-0.223127,-0.208792,-0.132913,-0.317869,-0.103203,0.163617,-0.282657,-0.105322,0.282557,-0.22164,-0.140538,-0.167449,0.244178,0.270933,-0.23104,-0.104062,-0.02767,-0.110112,0.262062,0.04017,-0.26386,0.198074,0.118302,-0.215552,0.050655,-0.136387,-0.297809,-0.088803,0.221012,-0.30308,-0.12427,-0.123231,0.126885,0.071897,-0.18161,-0.183424,-0.180811,-0.189424,0.097343,-0.164362,-0.043399,0.203237,0.169137,0.141725,0.169015,-0.113753,-0.256566,0.167499,-0.123548,-0.146111,0.164672,-0.109706,-0.192991,0.116821,-0.245327,-0.053002,-0.182433,0.033827,-0.07153,-0.124101,-0.088218,0.215535,-0.189361,-0.23396,0.164213,-0.19115,-0.250665,0.016371,0.083788,0.109591,0.191806,0.126968,0.006394,0.053774,-0.179689,-0.073306,-0.181237,0.187977,0.13034,-0.158763,-0.107776,-0.173184,-0.185324,0.112364,-0.053391,-0.216014,0.082514,0.098961,0.073724,0.067411,0.04583,0.212549,-0.080157,0.133622,-0.055721,0.160963,-0.239712,0.109651,0.184216,-0.217952,-0.170917,-0.146958,0.132109,0.178971,0.08124,0.019214,-0.220857,-0.139271,0.242715,-0.196478,0.102213,0.157093,-0.036866,0.158795,-0.182043,0.12091,0.124228,-0.15156,0.181718,-0.104248,-0.041776,MY,1,1
group_595,-0.178529,0.083949,0.281584,0.085496,-0.12831,0.309365,0.143813,0.031882,0.16472,0.099243,0.286692,0.118417,-0.146245,0.173884,0.226986,-0.301892,0.026298,0.305989,0.209228,-0.086576,-0.081799,0.236199,0.253917,0.094216,0.257785,-0.207481,-0.313719,0.07274,-0.036404,-0.188547,0.352713,-0.201468,0.250185,0.272939,0.172136,-0.168719,0.149831,0.148187,0.126821,-0.15661,-0.244572,0.24751,0.283563,0.278338,0.158287,-0.115879,0.180208,0.14482,-0.190366,-0.115127,-0.071043,-0.238652,0.198349,0.078933,-0.259468,0.10281,0.024366,-0.152178,0.214225,0.128839,-0.061943,0.212278,0.096042,0.218027,-0.238981,0.167071,0.252927,0.24025,-0.245713,0.071444,0.147818,-0.338364,0.202677,0.214195,-0.266676,-0.23452,-0.112646,-0.224232,-0.08188,-0.228318,-0.282216,0.080528,0.238497,0.266938,-0.091068,-0.161608,0.289622,0.203261,0.30999,0.157324,-0.203201,0.148459,0.183667,-0.3097,-0.060649,-0.087129,-0.179344,-0.119266,-0.233943,0.192387,-0.051823,0.177353,-0.128364,0.282132,-0.090351,-0.270694,0.11509,0.18822,0.172194,-0.278232,-0.096913,-0.172697,-0.152742,0.161099,0.183702,-0.193241,0.315462,-0.2501,-0.311961,0.167986,-0.140916,0.220885,-0.216854,-0.184826,0.159801,-0.323903,0.252845,0.14858,MY,0,0
group_691,0.112013,-0.090681,-0.080237,-0.286041,0.067688,-0.150469,-0.126753,-0.065761,-0.111835,-0.13166,-0.088897,-0.088815,0.107536,-0.205715,0.000166,0.258257,-0.067648,-0.247683,-0.124304,0.084025,0.130048,-0.236549,-0.0439,-0.198755,-0.218712,0.085587,0.128205,-0.191848,0.065367,0.192836,-0.121656,0.239044,-0.198781,-0.081018,-0.274971,0.127929,-0.292968,-0.1889,-0.067639,0.22732,0.207923,-0.038068,-0.203476,-0.182696,-0.145391,0.06079,-0.084109,-0.160842,0.215413,0.131196,0.112802,0.174041,-0.161334,-0.260205,0.052058,-0.026409,-0.237082,0.219064,-0.135895,-0.170197,0.058498,-0.11586,-0.213635,-0.161501,0.100246,-0.179504,-0.218551,-0.132226,0.007928,-0.165493,-0.287017,0.166202,-0.172732,-0.149818,0.199644,0.128871,0.139881,0.211993,0.078328,0.115689,0.257168,-0.09079,-0.084561,-0.141583,0.131375,0.147148,-0.162621,-0.163024,-0.266452,-0.153382,0.172558,-0.109743,0.002173,0.104096,0.250228,0.110362,0.053413,0.119945,0.173766,-0.119463,0.046093,-0.204345,0.185835,-0.029678,0.224314,0.202998,-0.299256,-0.160152,-0.176957,0.296182,0.115391,0.260951,0.097059,0.024422,-0.153389,0.224794,-0.185239,0.097777,0.166329,-0.098244,-0.007956,-0.15282,0.211983,0.298397,-0.221574,0.10918,-0.307626,-0.261734,MY,1,1
group_670,-0.154701,0.265171,0.250947,0.123754,-0.138481,0.251716,0.150794,0.115808,0.253418,0.162671,0.256581,0.295769,-0.163231,0.175733,0.237107,-0.174553,0.122021,0.190684,0.144502,-0.23867,-0.272476,0.270248,0.190685,0.262429,0.145527,-0.191951,-0.267282,0.090445,-0.349477,-0.167094,0.289781,-0.208767,0.290902,0.169729,0.345919,-0.170721,0.149045,0.142058,0.069522,-0.212905,-0.192575,0.116709,0.256934,0.057886,0.045977,-0.073102,0.126319,0.294524,-0.081276,-0.190819,-0.195243,-0.358561,0.300528,0.188961,-0.195831,0.147976,0.158788,-0.121806,0.278573,0.244985,-0.052209,0.266303,0.288114,0.24467,-0.197695,0.350431,0.32299,0.226105,-0.298424,0.084381,0.228353,-0.165039,0.189827,0.179342,-0.252406,-0.101897,-0.193277,-0.145837,-0.182599,-0.179963,-0.135042,0.252071,0.217426,0.192791,-0.338376,-0.199312,0.249646,0.341486,0.205408,0.146561,-0.301036,0.246483,0.235174,-0.261906,-0.212462,-0.212044,-0.060932,-0.194433,-0.123857,0.184173,-0.19832,0.200462,-0.219283,0.101457,-0.208777,-0.330306,0.155716,0.216377,0.140513,-0.161683,-0.267697,-0.244883,-0.067774,0.209643,0.152567,-0.257409,0.146033,-0.217382,-0.219786,0.232259,-0.117415,0.163221,-0.232683,-0.18392,0.119575,-0.226102,0.217594,0.210366,MY,0,0
group_699,0.235497,-0.234024,-0.267024,-0.338336,0.323946,-0.198969,-0.104764,-0.241801,-0.099189,-0.176117,-0.250313,-0.263238,0.049275,-0.158071,-0.203391,0.333464,-0.235593,-0.198282,-0.188696,0.239437,0.212967,-0.285293,-0.140408,-0.091493,-0.247518,0.144357,0.27781,-0.089085,0.229896,0.238465,-0.245141,0.340327,-0.068111,-0.271972,-0.120351,0.280555,-0.244188,-0.217725,-0.256675,0.089692,0.028812,-0.210099,-0.100927,-0.343667,-0.133718,0.132555,-0.293712,-0.120241,0.331002,0.210692,0.147743,0.228318,-0.264956,-0.09005,0.249679,-0.211817,-0.277737,0.122864,-0.340561,-0.248713,0.112432,-0.16383,-0.175979,-0.191922,0.172914,-0.257167,-0.238567,-0.187012,0.085205,-0.141592,-0.296769,0.170714,-0.037789,-0.171092,0.223199,0.309695,0.210817,0.187877,0.216942,0.062588,0.246063,-0.157596,-0.090075,-0.220064,0.228159,0.101722,-0.118028,-0.078345,-0.224656,-0.097279,0.106293,-0.314051,-0.17661,0.299781,0.278563,0.266082,0.244855,0.146942,0.30901,-0.264402,0.146024,-0.273604,0.148349,-0.095777,0.140698,0.141731,-0.083147,-0.091341,-0.262019,0.197981,0.105822,0.260022,0.189722,-0.264857,-0.310323,0.276147,-0.213955,0.269365,0.149794,-0.287338,0.198474,-0.289731,0.225409,0.108811,-0.250845,0.258874,-0.346292,-0.213344,MY,1,1
group_686,-0.20592,0.200682,0.13156,0.069057,-0.088341,0.129575,0.13239,0.248223,0.151323,0.240433,0.179147,0.221203,-0.26988,0.14182,0.035495,-0.160852,0.109449,0.060623,0.244414,-0.205975,0.005441,0.221646,0.03247,0.148596,0.063308,-0.256466,-0.053453,0.044768,-0.205311,-0.170748,0.078122,-0.089634,0.173749,0.060757,0.126751,-0.171377,0.19261,0.14239,-0.033828,0.047384,-0.049583,0.056713,0.126552,-0.034749,0.109175,-0.040216,0.208709,0.230398,-0.135095,0.01568,-0.109484,-0.145219,0.244439,0.134754,-0.146395,0.025333,0.107614,-0.059802,0.050978,0.145789,-0.190815,0.130573,-0.041686,0.08049,-0.14558,0.193963,0.181494,0.126527,-0.194462,0.075245,0.023693,-0.219281,0.148961,0.167925,-0.283239,-0.055284,-0.122769,-0.15354,-0.029153,-0.172108,-0.058149,0.275268,0.133861,0.130105,-0.223302,0.043466,0.192211,0.261228,0.010659,0.248108,-0.121435,0.210442,0.122009,-0.216652,-0.141079,-0.319602,-0.248794,-0.118469,-0.270918,0.129905,-0.056783,0.163763,-0.304128,0.129208,-0.170417,-0.283069,0.125084,0.173161,0.152147,-0.186216,-0.212373,-0.091803,-0.146346,0.042957,0.06843,-0.105127,0.23184,-0.081124,-0.042822,0.028668,-0.051593,0.086056,-0.2346,-0.219273,0.109798,-0.171835,0.13146,0.119568,MY,0,0
group_826,0.206032,-0.204154,-0.292716,-0.19793,0.100361,-0.317407,-0.071611,-0.267179,-0.128815,-0.174336,-0.0603,-0.038979,0.180205,-0.356442,-0.190364,0.078658,-0.2103,-0.199587,-0.208593,0.204352,0.102803,-0.147335,-0.228805,-0.250874,-0.277049,0.279629,0.16459,-0.129483,0.331061,0.177123,-0.285766,0.110087,-0.160894,-0.250178,-0.12733,0.10274,-0.187821,-0.24203,-0.35572,0.142997,0.149931,-0.166948,-0.190142,-0.102846,-0.124778,0.255266,-0.061915,-0.054671,0.165135,0.098074,0.126706,0.26402,-0.124932,-0.23022,0.273027,-0.058931,-0.288918,0.238076,-0.156248,-0.035989,0.25416,-0.247945,-0.35255,-0.276566,0.275155,-0.023251,-0.290408,-0.231377,0.08183,-0.198543,-0.122357,0.326457,-0.275068,-0.212388,0.119375,0.253129,0.211468,0.036456,0.243931,0.320076,0.091173,-0.309604,-0.288245,-0.204431,0.121881,0.144714,-0.314587,-0.167107,-0.26903,-0.24561,0.134625,-0.153831,-0.155868,0.173148,0.217302,0.176787,0.181889,0.073364,0.26114,-0.312089,0.250219,-0.327927,0.326222,-0.201775,0.124475,0.281849,-0.123787,-0.303763,-0.277496,0.145803,0.312843,0.171775,0.258646,-0.325422,-0.19198,0.172913,-0.115407,0.196924,0.067521,-0.139143,0.161296,-0.141577,0.082393,0.268954,-0.154265,0.184063,-0.267887,-0.174537,MY,1,1
group_736,-0.112056,0.211956,0.211584,0.24009,-0.066433,0.117228,0.209057,0.184927,0.237905,0.201588,0.254769,0.268708,-0.307851,0.132282,0.341714,-0.213034,0.163529,0.259497,0.111683,-0.347527,-0.099223,0.214423,0.214139,0.225589,0.103057,-0.310537,-0.234376,0.214157,-0.132469,-0.208332,0.043389,-0.356798,0.182582,0.11422,0.073302,-0.240331,0.295668,0.212827,0.148462,-0.253689,-0.160463,0.22313,0.232328,0.040268,0.301655,-0.09062,0.10198,0.331161,-0.18081,-0.242746,-0.299466,-0.159013,0.185256,0.285921,-0.216777,0.172033,0.167297,-0.292403,0.254098,0.18811,-0.19957,0.121088,0.254389,0.131517,-0.153108,0.183406,0.139815,0.355441,-0.084734,0.256761,0.136686,-0.258813,0.307753,0.139492,-0.142191,-0.103907,-0.139095,-0.262561,-0.065092,-0.287943,-0.179077,0.223621,0.287579,0.298263,-0.266922,-0.149865,0.098048,0.178451,0.08105,0.240366,-0.160746,0.200464,0.066163,-0.126938,-0.303076,-0.370473,-0.141161,-0.319851,-0.176309,0.309205,-0.175068,0.367188,-0.195173,0.092561,-0.171134,-0.149541,0.15739,0.255107,0.173293,-0.09376,-0.269501,-0.120191,-0.163522,0.298025,0.144668,-0.127765,0.309186,-0.186652,-0.263725,0.250946,-0.131699,0.147284,-0.100236,-0.255994,0.191315,-0.167189,0.196153,0.232933,MY,0,0
group_878,0.128584,-0.124563,-0.064296,-0.102532,0.160076,-0.266334,-0.153792,-0.25682,-0.094652,0.002944,-0.193921,-0.014119,0.280431,-0.132404,-0.198686,0.186662,-0.158721,-0.0298,-0.12698,-0.00026,0.209689,-0.09771,-0.104886,-0.20827,-0.178685,0.239175,0.043991,-0.161089,0.179803,0.087542,-0.076724,0.049403,-0.124082,-0.064637,-0.20205,0.196326,-0.271656,-0.320204,-0.143141,0.22242,0.290293,-0.129303,-0.174441,-0.165609,-0.122973,0.100465,-0.195528,-0.214828,0.005936,0.243186,0.285487,0.175623,-0.106154,-0.038341,0.300053,-0.18387,-0.124638,0.269226,-0.080668,-0.125213,0.159687,-0.216571,-0.164256,-0.147768,0.127206,-0.097695,-0.124021,-0.253951,0.154583,-0.323868,-0.108345,0.201401,-0.309639,-0.079218,0.125898,0.107268,0.173159,0.177946,0.247208,0.120893,0.203417,-0.187709,-0.174443,-0.144803,0.289462,0.247033,-0.173709,-0.017961,-0.221958,-0.0842,0.046148,-0.198378,-0.220476,0.310254,0.246338,0.048484,0.104617,0.054346,0.137996,-0.271144,0.152736,-0.12561,0.307145,-0.098616,0.189688,0.106655,-0.154433,-0.095358,-0.091982,0.275464,0.16831,0.238417,0.324672,-0.101558,-0.128053,0.15575,-0.264692,0.110392,-0.006478,-0.249535,0.153376,-0.122239,0.090443,0.191446,-0.160513,0.170907,-0.011469,-0.330432,MY,1,0
