GeneSymbol	V0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	Lgroup	GeneLabel
yfmO	0.058435	0.167945	-0.117842	0.055381	0.042557	0.02236	-0.094112	-0.062973	0.027171	-0.014091	0.021525	0.010554	0.001052	-0.053466	-0.020382	0.112883	0.010707	-0.014417	-0.049784	0.154799	-0.017204	-0.083349	-0.076088	-0.045763	0.010046	0.051245	0.095958	0.122813	-0.096935	-0.070148	0.101273	0.158357	-0.092112	0.022175	0.112004	-0.059921	-0.006776	-0.090223	0.049698	0.0223	0.008834	0.045124	0.03492	-0.028821	0.074252	0.081399	-0.005194	-0.018193	0.138119	-0.026792	-0.069771	0.091328	-0.009775	0.028427	0.120047	0.025158	-0.027485	-0.096991	-0.038331	-0.065301	-0.025713	0.080962	-0.050971	-0.093851	0.066708	0.037638	0.060243	-0.118326	0.140303	-0.056664	0.047467	-0.05953	-0.091876	-0.063916	0.010285	-0.019763	-0.01269	0.026494	0.147148	-0.033106	0.16705	-0.005474	0.169002	0.059265	0.051701	-0.106735	0.018718	-0.047574	0.063254	0.068237	0.037588	0.016763	-0.078621	0.128072	-0.056466	0.035045	0.054616	0.012365	0.164453	0.013204	0.080543	-0.012113	0.021032	-0.048095	-0.171115	0.141498	-0.001584	-0.00278	0.066033	-0.130116	-0.035398	0.033992	-0.102241	0.088117	-0.106374	0.110279	0.046254	-0.079807	0.00019	0.05896	0.02522	-0.184567	0.097879	-0.038141	0.119186	0.125679	-0.021088	-0.071978	0	0
erm_1	-0.151418	-0.03537	-0.035277	0.17795	0.08813	0.005196	-0.048927	0.074439	0.202607	-0.156171	0.012408	-0.224788	-0.00661	0.178241	0.041276	-0.156866	-0.084847	0.042265	-0.204777	0.101986	-0.061526	0.152273	-0.04363	-0.110368	-0.164846	-0.070769	-0.145462	-0.063393	0.233488	0.092564	0.012295	0.075536	0.191963	0.101923	-0.036229	0.056688	0.139977	-0.08077	0.139782	0.21564	-0.020292	-0.12348	-0.052322	-0.004733	0.044067	0.003652	0.010555	-0.012251	0.055765	-0.028175	0.147307	-0.055331	0.042269	0.059381	-0.10639	-0.009234	0.094283	0.008794	0.059418	0.00386	0.055983	-0.002534	-0.075836	0.025311	-0.059431	0.112032	0.056021	0.172262	-0.104073	-0.082244	0.033625	-0.235215	0.115373	0.065237	0.018983	-0.05112	-0.012115	0.045613	0.184682	0.236246	0.023005	-0.175352	-0.086844	0.096009	-0.077112	0.104334	-0.086048	-0.177408	-0.00632	-0.108399	0.081397	-0.105902	-0.065065	0.034816	-0.031009	-0.099214	0.132833	0.020397	0.069706	-0.052399	-0.224511	-0.05329	-0.160848	0.015587	0.173886	-0.063682	-0.173424	0.099216	0.047478	-0.157542	0.165639	-0.152641	-0.051104	-0.155695	-0.0287	0.092032	0.182819	0.200378	-0.075754	-0.038704	0.151572	0.054859	-0.155324	-0.033461	0.167786	0.097443	-0.08051	0.090087	1	1
fosB	-0.06154	-0.057468	-0.047509	0.018855	0.106462	0.020962	-0.058826	0.012321	-0.075206	-0.156768	0.086858	-0.072553	-0.084261	0.103471	0.038722	0.019047	-0.056178	-0.214313	0.032557	0.059542	-0.031314	0.115844	-0.142501	-0.236892	-0.135927	0.006245	-0.013685	-0.225565	0.065317	0.115279	0.085184	0.004981	0.16352	-0.034702	0.201054	-0.036982	0.041841	0.099498	0.093845	0.008719	-0.085074	-0.128091	-0.082378	-0.036644	0.049885	-0.145764	-0.123777	-0.081245	0.080478	-0.07125	0.043502	-0.006703	0.064717	0.046837	-0.030467	-0.000209	0.223314	0.173142	0.19169	0.169766	0.119278	-0.104673	-0.005236	0.115341	-0.092356	0.036368	-0.012114	0.083386	-0.142948	-0.039096	0.07158	-0.222851	0.055013	0.174869	0.076621	0.01083	-0.181168	-0.114028	0.046124	-0.077492	-0.067168	-0.134445	-0.048753	0.022351	-0.081359	0.045947	-0.074844	0.058015	0.041591	-0.139645	0.021422	-0.090604	-0.031463	0.014808	0.199886	-0.074689	0.039388	0.015416	-0.037383	0.053547	-0.057571	-0.074899	-0.173801	-0.052447	0.146917	-0.152192	-0.117036	0.147574	0.201261	-0.233049	0.126681	-0.115252	0.048815	-0.116603	0.13899	-0.150347	0.143144	0.091656	-0.048571	-0.225659	0.15591	0.158529	-0.111016	-0.047265	0.19887	-0.063211	-0.174481	0.068341	1	1
group_2184	-0.172262	-0.110618	-0.028966	-0.065027	0.178621	0.131529	-0.194988	-0.018339	0.05516	-0.141694	0.041017	-0.084121	0.054583	0.162828	0.099144	-0.204656	-0.090881	-0.093439	-0.172561	-0.082553	0.193147	-0.074394	0.067103	0.043248	0.099256	-0.083897	0.051929	-0.122567	0.190714	-0.022856	0.026587	0.046546	0.176352	-0.083058	0.204298	0.071947	-0.007289	-0.11855	0.149372	0.124205	-0.10431	-0.202128	-0.09136	-0.059667	0.014777	-0.008761	-0.098229	0.04531	0.190454	-0.041067	0.080413	0.019665	0.072175	0.154419	-0.044082	-0.029492	0.033857	0.083939	0.086309	0.047601	0.17348	-0.171631	0.061642	0.05646	0.133663	0.201433	-0.102104	0.082551	0.014819	0.116969	0.019528	-0.005011	0.015127	0.105616	0.004636	-0.086478	-0.10618	-0.017802	0.028901	0.122247	-0.03661	-0.19924	0.093233	-0.000426	-0.10309	0.008889	-0.078735	-0.031033	0.083293	-0.099731	-0.029955	-0.091015	-0.171883	0.002687	0.055114	-0.151944	0.070345	0.183077	-0.081018	-0.069011	-0.089062	-0.077735	0.02652	-0.179613	0.080704	-0.13647	-0.084222	0.103505	-0.023805	-0.176508	-0.007182	0.00825	0.11775	0.017009	-0.007113	0.017528	0.094889	0.079476	0.002264	-0.181418	0.109028	0.033678	-0.118192	0.000187	0.069499	-0.115874	-0.158081	0.088397	1	0
group_2185	-0.041008	-0.117366	0.045197	0.148636	0.089448	0.157551	0.024331	-0.038639	0.007228	-0.121899	0.031511	-0.076369	0.093641	0.137707	0.114986	-0.233679	-0.109936	-0.191028	-0.06649	-0.148822	-0.047335	0.010443	0.071675	-0.162538	0.065977	-0.123677	-0.096295	-0.032791	0.111735	0.015036	0.091225	-0.203068	0.048398	0.013789	0.093626	0.108483	0.125824	-0.066415	0.134909	0.186029	-0.076209	-0.029267	-0.064553	-0.09081	-0.091107	0.10348	0.065373	-0.098813	0.15078	-0.132977	0.036583	-0.069886	0.063236	-0.058953	-0.164415	-0.075723	-0.021963	0.014644	0.240073	-0.004764	0.051016	-0.139339	0.071877	0.040381	0.023705	0.091035	-0.096057	0.027633	-0.088731	0.063163	0.049309	0.070399	-0.07803	-0.011481	-0.058306	-0.149957	-0.186431	-0.019041	0.06789	0.020919	-0.086408	-0.072613	-0.080401	-0.19201	-0.023862	0.052833	-0.073087	-0.021509	0.081002	-0.122313	0.054045	-0.022094	-0.070647	-0.02646	0.154572	0.007726	0.150028	0.15	0.056886	-0.098078	-0.160342	-0.180229	-0.192306	-0.136647	0.193546	0.076121	-0.128241	0.070532	-0.093255	-0.043019	0.113758	-0.123633	-0.023872	-0.074547	-0.037918	-0.010391	0.069078	0.021653	0.17035	-0.106659	0.128921	0.043472	-0.077471	0.106198	0.067104	-0.103939	0.067654	0.064883	1	0
group_2186	-0.155286	-0.11258	-0.124002	-0.023246	0.04709	0.082148	-0.074355	0.085529	0.000059	-0.093478	0.049124	-0.125609	-0.018321	0.131545	0.093969	-0.054271	-0.012493	-0.202004	-0.139225	-0.102865	0.033624	0.077785	-0.031101	-0.231415	0.017164	0.107934	-0.092554	-0.173671	-0.010016	0.111755	0.179618	-0.221075	0.040427	-0.086707	0.145563	-0.008912	0.143806	-0.116903	0.175704	0.079581	0.041945	0.091329	-0.053523	0.07358	0.146246	-0.028559	0.000633	-0.1129	0.052635	0.108408	0.029047	0.053455	-0.01592	0.121048	-0.074276	0.099087	0.042886	0.110822	-0.062306	0.185175	0.128991	0.025963	0.124799	-0.021938	0.1773	-0.050048	-0.05463	0.046937	-0.023013	0.134758	0.162855	-0.068506	-0.008693	0.174514	0.021512	-0.076802	-0.073661	0.032522	0.032291	0.109724	-0.137611	0.105321	0.028537	0.069727	-0.093706	0.081499	0.012762	-0.061157	-0.088762	-0.015012	0.132322	-0.142109	-0.132215	-0.122404	0.007486	-0.081369	0.22333	0.157719	-0.112238	-0.168696	0.014071	-0.14269	0.011497	0.01213	0.167656	0.044359	0.023993	0.13131	-0.077541	-0.156039	0.038064	0.030922	0.050631	0.006368	0.066916	0.085418	0.192146	-0.027094	0.022458	-0.086671	0.074124	0.056911	0.090324	0.108041	0.022036	-0.174403	-0.132061	0.037571	1	0
group_2567	-0.057262	-0.226501	-0.195663	-0.03483	0.123537	-0.024937	-0.187085	0.028452	-0.004761	-0.003355	0.087829	-0.036602	-0.175232	0.147568	0.147127	0.007909	-0.156023	-0.020527	0.011109	-0.157973	-0.043774	-0.019475	-0.114154	0.087369	-0.125506	-0.102596	-0.158598	-0.053647	0.124942	0.17839	0.138519	-0.11207	0.214392	-0.065515	0.116566	0.023084	0.187194	-0.021868	0.128281	0.06903	-0.21473	-0.161046	-0.145133	0.042679	0.071385	-0.092637	-0.077584	-0.140862	0.068313	-0.044976	0.0391	0.149206	0.071613	0.082109	-0.039284	0.052241	0.044783	0.093284	0.157635	0.086077	0.113466	-0.058838	0.079273	-0.026897	-0.022099	0.188929	0.068121	0.061343	0.000887	0.035165	0.10899	-0.112113	0.056279	0.032808	0.048828	-0.134655	0.016398	-0.140719	0.131715	0.141445	-0.128805	0.058487	-0.231357	-0.134507	-0.104924	-0.008367	-0.008921	-0.140929	-0.036671	0.027762	-0.093927	-0.111952	-0.179676	0.046441	0.082023	-0.156016	0.13127	-0.031271	-0.006845	-0.006339	0.021473	-0.076731	-0.061024	-0.024648	0.11199	-0.14259	0.087647	0.108487	0.132125	-0.082146	0.072245	-0.107158	-0.129004	0.01809	0.063577	-0.134801	-0.001581	-0.10729	0.08099	-0.053182	0.065867	0.113735	-0.069974	0.044665	0.0595	0.013022	-0.160704	0.06845	1	0
group_2627	-0.244809	-0.168648	-0.229309	0.057636	0.188355	0.052296	-0.061666	0.04618	0.140958	-0.060009	0.00093	0.072212	0.1024	0.185083	-0.05544	0.07438	-0.074676	-0.215844	-0.082944	-0.033014	0.063569	0.104526	-0.062553	-0.202047	-0.03814	-0.106941	-0.061349	-0.055654	0.067319	0.113396	0.095476	-0.13397	0.156722	-0.12093	0.059602	0.059319	0.110605	-0.123746	0.000421	0.118482	-0.105922	-0.029615	0.081228	-0.049778	-0.038498	-0.07334	-0.053017	-0.061424	0.004949	0.098539	0.046519	0.031408	-0.042279	0.15247	-0.057815	0.020605	-0.071595	0.237893	0.087245	0.196662	0.05609	-0.068184	0.157349	0.18688	0.055814	0.177775	-0.059928	0.081135	0.028074	0.082381	-0.005758	-0.166078	0.103859	0.046194	0.11381	-0.001802	-0.113592	-0.025962	-0.012978	0.096254	0.042853	-0.061406	0.08039	-0.039176	0.031266	-0.037184	0.076679	-0.125392	-0.091854	0.061073	0.006569	-0.184112	-0.103825	-0.124416	0.086176	-0.185694	0.157877	-0.01888	-0.025504	-0.134666	-0.050652	0.061658	-0.187489	0.064361	0.108736	-0.205695	-0.091326	0.23439	0.076386	-0.092625	0.070319	-0.038789	0.053325	0.013562	0.003456	-0.078959	-0.001243	-0.067713	0.187006	-0.187646	0.07447	0.044694	-0.124771	-0.010453	0.241499	0.069037	-0.013869	0.203791	1	0
group_3023	-0.20826	-0.153036	-0.053868	-0.005668	-0.007984	0.114698	-0.121473	0.051906	0.169962	-0.164557	0.06837	-0.096802	-0.183318	0.093928	0.143532	0.018515	-0.107865	-0.144939	0.006108	-0.206221	-0.068666	0.110964	0.013823	-0.021555	-0.130366	-0.160934	-0.081437	-0.203968	-0.04242	0.041774	-0.066265	-0.133832	-0.039184	-0.020035	0.070794	0.200305	0.09766	-0.035484	-0.036248	0.038586	-0.002961	-0.073736	-0.121252	-0.022717	0.00301	0.055314	0.009644	-0.018466	0.202008	0.008074	0.020343	-0.001127	0.150417	-0.081911	-0.071381	0.090025	0.104445	0.052647	-0.040939	-0.079923	0.051282	-0.065147	0.05719	0.045772	0.044875	0.04131	-0.028488	-0.024061	0.080628	-0.010951	0.157279	-0.147211	0.041167	0.198949	0.11152	-0.027273	-0.128237	-0.217882	-0.047602	0.125103	0.079549	-0.092577	-0.095118	0.003985	-0.148705	0.083982	-0.060002	-0.090382	-0.198007	-0.107611	-0.03473	0.119865	-0.100781	-0.106661	0.166997	0.039301	0.060511	0.098016	-0.115651	-0.127477	0.021761	-0.077257	0.021735	-0.108074	0.07831	-0.020978	-0.115011	0.123921	0.009436	-0.117732	-0.030007	-0.018781	-0.117876	-0.123259	0.102608	0.02568	0.056051	0.053029	0.042606	-0.040949	0.166592	0.038271	-0.069322	0.041412	0.125703	-0.139249	0.038371	-0.040202	1	0
group_3024	-0.017544	-0.035978	0.032982	0.128634	0.04663	0.107699	-0.059891	-0.043551	0.044665	-0.071537	0.167058	-0.155909	0.020708	0.028209	-0.073499	-0.173059	0.062379	-0.061037	-0.038604	-0.199733	0.089203	0.11705	-0.11509	-0.121057	-0.134917	-0.204732	0.018745	-0.011386	0.083799	-0.068125	0.115563	-0.099784	0.001414	-0.042289	0.025463	-0.024159	0.007521	-0.126855	0.022063	0.146716	-0.123397	-0.184764	0.00252	0.018894	0.026725	-0.05769	-0.052437	-0.007113	0.14711	-0.077278	0.04728	0.16415	0.097956	-0.038746	-0.067474	0.075511	0.00523	0.144756	-0.070754	0.155267	-0.073583	-0.180821	0.100913	0.086892	0.165521	0.183292	-0.005383	0.078174	-0.036446	0.134545	0.037184	0.011156	0.166194	0.133011	-0.05686	-0.079228	-0.004807	-0.047544	-0.033794	0.126013	0.039899	0.108295	-0.150216	0.005935	-0.113216	0.035988	-0.15669	-0.032575	-0.004842	-0.104194	-0.002061	-0.057262	-0.086042	-0.113171	0.095964	0.052983	-0.017659	0.027473	-0.098505	-0.176348	-0.031822	-0.144989	-0.090878	0.069637	-0.028492	-0.068637	-0.077591	0.094274	-0.033475	0.008723	0.055168	-0.162438	0.027929	-0.076938	0.201458	-0.121907	-0.057872	0.106369	0.132485	-0.07682	0.01543	0.192785	0.04766	0.021664	0.14587	-0.051484	-0.06188	0.060234	1	0
group_3025	-0.080295	0.016996	0.089443	0.022932	-0.043555	0.058117	-0.0448	0.00184	0.114948	0.022697	0.132562	-0.109974	-0.006051	0.08266	0.182344	-0.145612	-0.000996	0.078592	-0.12762	-0.022817	0.080315	0.071063	-0.011406	-0.049181	-0.009824	-0.146388	-0.004499	-0.110985	0.028651	0.167435	0.016203	0.072451	0.139846	0.026138	-0.007644	0.092505	0.100263	-0.148946	0.145876	0.002743	-0.132703	-0.188678	0.033464	-0.085434	-0.076037	-0.150753	-0.18438	-0.083497	-0.088204	0.018734	0.109683	-0.039079	0.10067	0.083878	-0.143092	0.02631	0.03285	0.094621	0.123589	-0.078104	0.019887	-0.18972	0.194619	-0.042076	0.098775	-0.045102	-0.094027	-0.045296	-0.148654	0.143892	0.136203	-0.171175	0.148871	0.043233	-0.062465	-0.013766	-0.08232	0.031736	0.128053	0.185985	-0.088634	0.002073	-0.068013	-0.127291	0.08385	0.032412	-0.073763	0.065047	-0.06194	-0.157051	0.154299	-0.07577	-0.212928	-0.171086	-0.016955	-0.039315	0.146059	0.076442	-0.013194	-0.05709	-0.08933	0.048875	-0.012284	-0.118417	0.155807	-0.077655	0.014068	-0.0141	0.124193	-0.103841	0.186937	-0.098795	0.089856	0.02589	-0.047488	-0.037976	-0.003599	0.104108	0.131028	-0.10516	0.077797	0.211638	-0.168864	0.058522	0.136098	-0.212869	-0.053496	0.081333	1	0
group_3028	-0.015425	-0.056731	0.015717	0.029865	0.213957	-0.018232	0.058491	0.030734	0.020042	-0.104659	0.0813	0.028738	-0.009321	0.115752	0.093359	-0.115655	-0.061081	-0.057685	0.059642	-0.176069	0.154384	0.142941	-0.007106	-0.179971	-0.108422	-0.075681	-0.023875	-0.050846	0.181678	0.1155	0.183253	-0.061676	0.03894	-0.14667	-0.011836	0.109064	0.091935	0.063183	0.186748	0.172674	-0.01911	-0.044435	-0.038953	0.02452	0.136343	0.028073	0.027496	-0.181576	0.08947	-0.101843	0.098454	0.009408	0.059732	0.124378	0.107586	0.21358	0.034707	0.081473	0.160737	0.07107	0.026016	-0.020859	0.094255	-0.058549	-0.009359	0.14614	-0.017686	0.039618	-0.05806	0.176534	0.011111	0.048777	0.103079	0.23366	0.036168	-0.003338	-0.027262	0.037182	0.022314	0.019284	-0.078208	-0.196826	-0.056567	-0.02257	-0.052028	0.056342	-0.081653	-0.079862	-0.067899	-0.08991	0.073397	-0.007493	-0.11597	0.023265	0.156514	-0.020012	0.067613	0.048503	0.054724	0.072328	-0.186731	-0.190492	0.057826	0.015739	0.077396	-0.045183	0.009779	0.010336	0.080585	-0.030355	0.034925	-0.06997	0.059695	-0.082382	-0.042003	-0.242972	0.052372	0.161997	-0.095673	-0.01535	0.123256	0.046104	-0.078604	-0.012167	0.130962	-0.093407	-0.192037	0.039175	1	0
group_3030	-0.111355	-0.012127	-0.180677	-0.089547	0.229078	0.048865	-0.157432	0.047097	0.152064	0.027857	0.025239	-0.042645	0.100488	0.173566	0.033992	-0.188069	-0.119618	-0.054739	-0.078626	-0.002978	0.021379	0.165468	-0.115439	0.093445	-0.118549	0.039168	-0.084916	-0.039612	0.148016	0.090819	0.077427	-0.130771	-0.036891	-0.094318	0.083522	-0.065673	-0.010571	0.027587	0.133545	0.173368	-0.10729	-0.034067	-0.130879	-0.009271	0.133725	0.00585	-0.103216	-0.002784	0.086381	-0.102031	0.033796	-0.031465	0.066429	-0.001733	0.028099	0.11614	0.036767	0.018675	0.15573	0.1143	0.133315	-0.028155	0.057811	0.0279	0.08444	0.169574	0.017644	0.062757	-0.018774	-0.028168	0.015413	-0.020182	0.045144	0.101054	0.075499	-0.075855	-0.168944	-0.041496	0.131243	0.017939	0.071391	-0.08295	-0.077446	-0.053473	-0.036764	0.015461	-0.239504	-0.117481	-0.163109	0.007338	0.009552	0.015985	-0.037542	0.020013	0.047773	0.029001	0.204182	0.09438	-0.162281	-0.107068	-0.146391	-0.086032	-0.063347	-0.064344	0.131494	0.077951	0.010742	0.015593	0.017419	-0.142556	-0.001279	-0.132933	0.079595	-0.082318	-0.090251	-0.030561	0.145309	0.109762	0.047855	0.042654	0.23158	0.151946	-0.053269	0.157506	0.059222	-0.162479	-0.077413	0.133916	1	0
group_3031	0.029776	-0.091782	-0.114965	0.07378	0.189046	0.024304	-0.217203	0.169655	0.046024	-0.140123	0.03103	-0.161178	-0.093109	0.061366	-0.108696	-0.019237	-0.004205	-0.169663	-0.033436	0.024592	0.103379	0.068217	-0.058552	-0.049333	-0.050436	-0.154159	0.03558	-0.04172	0.027929	0.174442	0.133802	-0.210714	0.060418	-0.091848	-0.051404	0.215744	0.107493	0.008215	0.065457	-0.019896	-0.122611	-0.061141	-0.133112	0.054785	-0.076807	-0.089135	-0.04888	0.00009	0.059139	0.00032	-0.023165	0.060526	-0.089121	0.012884	-0.08309	-0.063727	-0.054859	0.074127	0.166334	0.114075	0.13666	-0.037292	-0.009252	-0.067083	0.116596	0.021103	-0.168065	0.005209	0.016655	-0.014852	0.214015	0.027502	0.239864	0.07871	0.173864	-0.134113	-0.080274	0.032559	0.084786	0.042979	-0.036778	0.023397	-0.05852	-0.033445	-0.061332	0.073396	-0.194817	0.003856	0.058225	-0.157415	0.013807	-0.002067	-0.058611	-0.083392	-0.021569	-0.008737	0.131355	0.035787	-0.013746	0.063687	-0.133154	-0.010424	-0.133899	0.011602	-0.067853	-0.032652	-0.007842	0.04448	0.003004	-0.080197	0.083858	-0.0466	0.04239	-0.059136	0.03567	-0.134097	0.082793	0.185481	0.136593	-0.017471	0.026756	0.042564	-0.011757	0.134342	0.005976	-0.044218	0.017001	0.11628	1	0
group_3033	-0.038942	-0.147532	-0.055107	-0.089317	0.097465	0.103049	-0.165371	0.157368	0.018393	-0.09678	0.166341	-0.169644	-0.003236	-0.005566	0.229726	0.064467	-0.016467	-0.030181	-0.036171	0.092771	0.022296	0.195449	0.013813	-0.121553	-0.055865	-0.106683	-0.089772	-0.056859	0.171961	0.076029	0.05715	-0.135645	0.105412	0.003687	0.020563	-0.082816	0.007812	-0.048614	0.130914	0.038718	-0.121003	-0.101865	-0.05179	0.062153	0.09964	-0.123601	-0.137036	0.0067	0.028518	0.016868	0.154683	0.068797	0.032292	-0.016875	-0.12404	-0.068771	-0.006329	0.022041	0.034614	0.00698	0.21999	-0.146806	0.22958	0.175842	0.018596	0.054112	-0.142217	0.076749	-0.209731	0.199862	0.130001	-0.236119	-0.011495	0.097701	-0.102159	-0.114173	0.017261	0.068043	0.109062	0.130596	-0.195613	0.027937	-0.074713	-0.11258	0.033464	0.192731	-0.074418	-0.050331	-0.090069	-0.139047	0.04456	-0.036251	-0.191606	-0.150311	-0.077842	-0.062386	0.049066	0.025073	-0.147416	-0.143981	-0.053522	-0.113355	-0.13636	-0.174416	0.023976	-0.033007	-0.1302	0.147175	0.081834	-0.234057	0.014823	0.052326	-0.011627	-0.092741	0.206687	-0.143992	0.133312	-0.037791	-0.021403	-0.167296	0.096332	-0.072217	-0.051028	-0.002261	0.116203	-0.155668	0.048255	0.109202	1	0
group_3034	-0.07282	-0.132398	-0.153697	0.035918	-0.000439	-0.061943	-0.067079	0.025262	0.095457	-0.14937	0.031246	-0.10708	-0.174825	0.036158	0.035888	-0.090478	-0.091925	-0.038064	-0.093051	0.00214	0.057501	0.150172	-0.014113	-0.012223	-0.127846	-0.10704	-0.098316	-0.019663	-0.098712	0.038068	0.080774	-0.201154	0.029438	-0.128242	-0.041631	-0.057504	0.126124	-0.068689	0.057473	0.054563	-0.056329	-0.071325	-0.049082	-0.079329	0.036657	0.015761	-0.071164	-0.193507	0.136396	0.076058	0.082763	0.097091	-0.003107	0.012415	-0.019585	0.180397	-0.011366	0.165671	0.009972	0.012717	0.11469	-0.080812	-0.010627	0.04354	0.154209	-0.063169	-0.117802	-0.089512	-0.052118	0.000755	0.082773	-0.043197	0.117114	0.068284	-0.003962	-0.193866	-0.193751	-0.029801	0.063552	0.024229	-0.090978	-0.141556	-0.076452	-0.169967	-0.053536	0.096067	-0.023597	-0.111436	-0.098641	-0.104036	0.029376	-0.027783	-0.079888	-0.105608	0.123599	-0.094595	0.130511	0.242014	-0.037042	-0.166533	-0.203752	-0.176443	-0.139936	-0.133658	0.024754	-0.107309	-0.196544	0.180444	0.014805	-0.068718	0.062977	-0.207659	0.037975	-0.088608	0.038511	-0.205829	0.104258	0.158278	-0.046539	0.052996	0.136785	0.000874	-0.071226	0.020614	0.04952	-0.159867	-0.047571	0.119915	1	0
group_3035	-0.019792	0.035032	-0.103686	0.023919	0.000983	0.08878	-0.118356	0.21674	0.126396	-0.141414	0.00811	-0.232992	0.008973	0.114209	0.104861	0.04174	-0.14774	-0.156844	-0.052876	-0.06184	-0.019418	0.065605	-0.070506	-0.184884	-0.235248	-0.083517	-0.237274	0.058329	-0.01481	0.152721	0.058515	0.042465	-0.083679	-0.061288	0.080917	0.23543	0.07083	-0.000236	-0.011216	0.2432	0.054328	-0.205295	-0.11148	0.079757	-0.011254	-0.038022	0.082773	-0.067333	0.17866	0.013482	0.238437	-0.006097	0.054935	0.128396	-0.161697	0.059346	0.137747	-0.06205	-0.0652	0.02898	0.13613	-0.037433	0.041529	-0.065734	0.107335	-0.081859	-0.117505	0.091602	-0.037807	0.145417	0.205595	0.044398	0.227717	0.09312	0.041173	-0.137563	-0.080493	0.004184	-0.054793	0.228975	-0.058607	-0.073455	-0.006029	-0.087419	-0.116151	0.02947	0.012253	-0.029571	0.005331	-0.076006	0.003098	-0.055724	-0.007499	-0.107049	0.221689	-0.021982	0.213044	0.02351	-0.155434	-0.046337	-0.030083	-0.010178	-0.027152	-0.18163	0.086342	-0.203439	-0.046777	-0.038414	-0.026211	-0.052744	0.219365	0.004006	-0.04627	-0.158581	0.031294	-0.089906	0.026305	0.017385	0.168426	-0.006385	0.132015	0.065277	-0.00664	0.012597	0.116318	0.061814	-0.181831	0.040658	1	0
group_3036	-0.056436	0.002513	-0.247084	-0.007095	0.114807	-0.027261	-0.100995	-0.01064	0.222317	-0.061755	0.09629	-0.013362	-0.151987	0.011708	0.150486	-0.076266	0.08573	-0.088612	-0.0731	-0.136412	0.080064	0.044302	-0.08746	0.015802	-0.092763	0.048163	-0.06686	-0.06683	-0.007611	-0.090619	0.057367	-0.167391	-0.049889	-0.164509	0.089938	0.130101	-0.00718	-0.142939	0.059768	0.21481	-0.076973	-0.139957	-0.030464	-0.067745	0.004906	-0.123245	-0.044081	-0.093725	0.056081	-0.084139	0.09063	0.172472	0.226686	-0.057137	0.020176	-0.00782	0.107498	-0.061993	0.0269	0.066681	0.024892	-0.232498	0.143923	-0.106038	0.156848	0.028887	-0.00514	-0.030533	-0.074072	0.167996	-0.017711	-0.122917	0.060442	0.111425	0.07492	-0.068251	-0.004631	0.011408	-0.050135	0.088629	0.023801	-0.151869	0.057139	0.004785	-0.125965	0.038153	-0.129447	0.024918	-0.048941	-0.021606	-0.028401	-0.085589	0.049276	-0.145241	0.071553	0.000418	0.055088	0.073277	-0.200166	-0.166907	-0.104825	-0.114074	-0.015762	0.086132	0.069382	-0.154048	-0.103487	0.18039	0.097823	-0.158929	-0.035397	-0.065465	0.032949	-0.156735	0.065402	-0.051758	0.117147	0.082665	0.099982	0.084152	0.127059	0.113479	-0.108112	0.106392	0.101891	-0.176615	-0.022986	0.110914	1	0
group_3037	-0.02036	-0.113785	-0.152943	0.14288	-0.073005	0.03342	0.096237	-0.047122	0.054219	-0.023535	0.094068	0.042923	-0.127291	0.181338	0.204123	-0.140578	-0.156087	-0.031463	-0.058099	-0.013376	0.125784	0.044407	-0.034013	0.013698	-0.063102	-0.067387	-0.0957	-0.23533	-0.011276	0.041835	0.061812	-0.060943	0.14813	-0.036813	-0.088373	0.045796	0.197133	0.016601	0.153878	-0.019861	-0.107161	-0.138933	-0.148659	-0.192694	0.01086	-0.050378	-0.066239	0.04518	0.149262	-0.078641	0.001446	0.175222	0.185765	0.148365	0.058932	0.102928	0.015266	-0.08564	0.114778	0.134684	0.006791	0.032656	0.08651	0.018245	-0.110394	0.135889	-0.100797	0.101013	-0.007983	-0.052169	-0.052655	-0.135879	-0.063674	-0.015099	0.064402	-0.009817	-0.043761	-0.026929	0.006915	0.102924	-0.091923	-0.220423	-0.17881	-0.070976	0.058122	0.177601	-0.184205	-0.190436	-0.014234	-0.017671	0.156629	-0.23146	-0.029644	-0.053261	0.040378	0.007176	0.167374	0.111428	-0.153033	0.002767	-0.086416	-0.059076	-0.174277	-0.145793	-0.01986	-0.024095	-0.051778	0.113091	0.004441	0.092385	0.129868	-0.110077	-0.023237	-0.067553	0.122754	0.018096	-0.009624	0.0393	0.112042	-0.13894	0.174748	0.095687	-0.171606	0.032309	0.076087	-0.089028	-0.088948	0.074594	1	0
